year,mfr,division,carline,mfrid,index,displ,cyl,trans,citympg,highwaympg,combmpg,aspir,trans2,gears,drivesys,fuel,class,car_truck,fe_rating,ghg_rating,smog_rating
2015,General Motors,Buick,ENCORE AWD,GMX,588,1.4,4,Auto(S6),23,30,26,TC,SA,6,A,G,Small SUV 4WD,0,6,6,6
2015,General Motors,Chevrolet,EQUINOX AWD,GMX,556,2.4,4,Auto(A6),20,29,23,NA,A,6,A,G,Small SUV 4WD,0,5,5,7
2015,General Motors,Chevrolet,EQUINOX AWD,GMX,555,2.4,4,Auto(A6),20,29,23,NA,A,6,A,G,Small SUV 4WD,0,5,5,6
2015,General Motors,Chevrolet,EQUINOX AWD,GMX,114,3.6,6,Auto(A6),16,23,19,NA,A,6,A,G,Small SUV 4WD,0,4,4,6
2015,General Motors,Chevrolet,TRAX AWD,GMX,97,1.4,4,Auto(S6),24,31,27,TC,SA,6,A,G,Small SUV 4WD,0,7,7,6
2015,FCA US LLC,Dodge,Journey AWD,CRX,581,3.6,6,Auto(A6),16,24,19,NA,A,6,A,G,Small SUV 4WD,0,4,4,6
2015,Ford Motor Company,Ford,EDGE AWD,FMX,108,2,4,Auto(S6),20,28,23,TC,SA,6,A,G,Small SUV 4WD,0,5,5,5
2015,Ford Motor Company,Ford,EDGE AWD,FMX,128,2.7,6,Auto(S6),17,24,20,TC,SA,6,A,G,Small SUV 4WD,0,5,5,6
2015,Ford Motor Company,Ford,EDGE AWD,FMX,117,3.5,6,Auto(S6),17,25,20,NA,SA,6,A,G,Small SUV 4WD,0,5,5,5
2015,Ford Motor Company,Ford,ESCAPE AWD,FMX,169,1.6,4,Auto(S6),22,29,25,TC,SA,6,A,G,Small SUV 4WD,0,6,6,5
2015,Ford Motor Company,Ford,ESCAPE AWD,FMX,171,2,4,Auto(S6),21,28,23,TC,SA,6,A,G,Small SUV 4WD,0,5,5,5
2015,General Motors,GMC,TERRAIN AWD,GMX,557,2.4,4,Auto(A6),20,29,23,NA,A,6,A,G,Small SUV 4WD,0,5,5,7
2015,General Motors,GMC,TERRAIN AWD,GMX,115,3.6,6,Auto(A6),16,23,19,NA,A,6,A,G,Small SUV 4WD,0,4,4,6
2015,Honda,Honda,CROSSTOUR 4WD,HNX,33,3.5,6,Auto(S6),19,28,22,NA,SA,6,A,G,Small SUV 4WD,0,5,5,5
2015,Honda,Honda,CR-V 4WD,HNX,38,2.4,4,Auto(AV),26,33,28,NA,CVT,1,A,G,Small SUV 4WD,0,7,7,5
2015,Honda,Honda,PILOT 4WD,HNX,7,3.5,6,Auto(A5),17,24,20,NA,A,5,A,G,Small SUV 4WD,0,5,5,5
2015,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe AWD,HYX,33,3.3,6,Auto(S6),18,24,20,NA,SA,6,A,G,Small SUV 4WD,0,5,5,5
2015,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe Sport AWD,HYX,30,2,4,Auto(S6),18,24,21,TC,SA,6,A,G,Small SUV 4WD,0,5,5,5
2015,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe Sport AWD,HYX,28,2.4,4,Auto(S6),19,25,21,NA,SA,6,A,G,Small SUV 4WD,0,5,5,5
2015,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe ULTIMATE AWD,HYX,35,3.3,6,Auto(S6),17,22,19,NA,SA,6,A,G,Small SUV 4WD,0,4,4,5
2015,Hyundai,HYUNDAI MOTOR COMPANY,Tucson AWD,HYX,9,2,4,Auto(A6),21,25,23,NA,A,6,A,G,Small SUV 4WD,0,5,5,5
2015,Hyundai,HYUNDAI MOTOR COMPANY,Tucson AWD,HYX,7,2.4,4,Auto(A6),20,25,22,NA,A,6,A,G,Small SUV 4WD,0,5,5,9
2015,Nissan,INFINITI,QX60 AWD,NSX,94,3.5,6,Auto(AV-S7),19,26,22,NA,SCV,7,A,GP,Small SUV 4WD,0,5,5,5
2015,Nissan,INFINITI,QX70 AWD,NSX,582,3.7,6,Auto(S7),16,22,18,NA,SA,7,A,GPR,Small SUV 4WD,0,4,4,5
2015,FCA US LLC,Jeep,Cherokee 4X4,CRX,541,2.4,4,Auto(A9),21,28,24,NA,A,9,A,G,Small SUV 4WD,0,6,6,6
2015,FCA US LLC,Jeep,Cherokee 4X4,CRX,594,2.4,4,Auto(A9),21,28,24,NA,A,9,A,G,Small SUV 4WD,0,6,6,6
2015,FCA US LLC,Jeep,Cherokee 4X4,CRX,542,3.2,6,Auto(A9),20,28,23,NA,A,9,A,G,Small SUV 4WD,0,5,5,6
2015,FCA US LLC,Jeep,Cherokee 4x4 Active Drive II,CRX,543,2.4,4,Auto(A9),21,27,23,NA,A,9,4,G,Small SUV 4WD,0,5,5,9
2015,FCA US LLC,Jeep,Cherokee 4x4 Active Drive II,CRX,545,3.2,6,Auto(A9),19,26,22,NA,A,9,4,G,Small SUV 4WD,0,5,5,6
2015,FCA US LLC,Jeep,Cherokee Trailhawk 4X4,CRX,544,2.4,4,Auto(A9),19,25,22,NA,A,9,4,G,Small SUV 4WD,0,5,5,9
2015,FCA US LLC,Jeep,Cherokee Trailhawk 4X4,CRX,546,3.2,6,Auto(A9),19,26,22,NA,A,9,4,G,Small SUV 4WD,0,5,5,6
2015,FCA US LLC,Jeep,Compass 4X4,CRX,532,2.4,4,Auto(A6),21,27,23,NA,A,6,4,G,Small SUV 4WD,0,5,5,6
2015,FCA US LLC,Jeep,Compass 4X4,CRX,531,2.4,4,Auto(AV),20,23,21,NA,CVT,1,4,G,Small SUV 4WD,0,5,5,6
2015,FCA US LLC,Jeep,Compass 4X4,CRX,533,2.4,4,Manual(M5),22,27,24,NA,M,5,4,G,Small SUV 4WD,0,6,6,5
2015,FCA US LLC,Jeep,Patriot 4X4,CRX,535,2.4,4,Auto(A6),21,27,23,NA,A,6,4,G,Small SUV 4WD,0,5,5,6
2015,FCA US LLC,Jeep,Patriot 4X4,CRX,534,2.4,4,Auto(AV),20,23,21,NA,CVT,1,4,G,Small SUV 4WD,0,5,5,6
2015,FCA US LLC,Jeep,Patriot 4X4,CRX,536,2.4,4,Manual(M5),22,27,24,NA,M,5,4,G,Small SUV 4WD,0,6,6,5
2015,FCA US LLC,Jeep,Renegade 4x4,CRX,988,1.4,4,Manual(M6),24,31,27,TC,M,6,A,GP,Small SUV 4WD,0,7,7,5
2015,FCA US LLC,Jeep,Renegade 4x4,CRX,204,2.4,4,Auto(A9),21,29,24,NA,A,9,A,G,Small SUV 4WD,0,6,6,6
2015,FCA US LLC,Jeep,Wrangler 4X4,CRX,537,3.6,6,Auto(A5),17,21,18,NA,A,5,4,G,Small SUV 4WD,0,4,4,6
2015,FCA US LLC,Jeep,Wrangler 4X4,CRX,538,3.6,6,Manual(M6),17,21,18,NA,M,6,4,G,Small SUV 4WD,0,4,4,6
2015,FCA US LLC,Jeep,Wrangler Unlimited 4X4,CRX,539,3.6,6,Auto(A5),16,20,18,NA,A,5,4,G,Small SUV 4WD,0,4,4,6
2015,FCA US LLC,Jeep,Wrangler Unlimited 4X4,CRX,540,3.6,6,Manual(M6),16,21,18,NA,M,6,4,G,Small SUV 4WD,0,4,4,6
2015,Kia,KIA MOTORS CORPORATION,Sorento AWD,KMX,3,2.4,4,Auto(A6),19,25,22,NA,A,6,A,G,Small SUV 4WD,0,5,5,5
2015,Kia,KIA MOTORS CORPORATION,Sorento AWD,KMX,1,3.3,6,Auto(A6),18,24,20,NA,A,6,A,G,Small SUV 4WD,0,5,5,5
2015,Kia,KIA MOTORS CORPORATION,Sportage AWD,KMX,32,2,4,Auto(A6),19,24,21,TC,A,6,A,G,Small SUV 4WD,0,5,5,5
2015,Kia,KIA MOTORS CORPORATION,Sportage AWD,KMX,30,2.4,4,Auto(A6),19,26,22,NA,A,6,A,G,Small SUV 4WD,0,5,5,9
2015,Kia,KIA MOTORS CORPORATION,Sportage SX AWD,KMX,45,2,4,Auto(S6),19,25,21,TC,SA,6,A,G,Small SUV 4WD,0,5,5,5
2015,Jaguar Land Rover L,Land Rover,Discovery Sport,JLX,15,2,4,Auto(S9),20,26,22,TC,SA,9,4,GP,Small SUV 4WD,0,5,5,7
2015,Jaguar Land Rover L,Land Rover,LR2,JLX,10,2,4,Auto(S9),17,24,20,TC,SA,9,4,GPR,Small SUV 4WD,0,5,5,5
2015,Jaguar Land Rover L,Land Rover,Range Rover Evoque,JLX,70,2,4,Auto(S9),21,30,24,TC,SA,9,4,GPR,Small SUV 4WD,0,6,6,7
2015,Toyota,LEXUS,NX 200t AWD,TYX,144,2,4,Auto(S6),22,28,24,TC,SA,6,A,GPR,Small SUV 4WD,0,6,6,5
2015,Toyota,LEXUS,NX 200t AWD F SPORT,TYX,150,2,4,Auto(S6),22,27,24,TC,SA,6,A,GPR,Small SUV 4WD,0,6,6,5
2015,Toyota,LEXUS,NX 300h AWD,TYX,50,2.5,4,Auto(AV-S6),33,30,32,NA,SCV,6,A,G,Small SUV 4WD,0,8,8,7
2015,Toyota,LEXUS,RX 350 AWD,TYX,24,3.5,6,Auto(S6),18,24,20,NA,SA,6,A,G,Small SUV 4WD,0,5,5,5
2015,Toyota,LEXUS,RX 350 AWD,TYX,23,3.5,6,Auto(S8),18,26,21,NA,SA,8,A,G,Small SUV 4WD,0,5,5,5
2015,Toyota,LEXUS,RX 450h AWD,TYX,32,3.5,6,Auto(AV-S6),30,28,29,NA,SCV,6,A,GPR,Small SUV 4WD,0,7,7,7
2015,Ford Motor Company,Lincoln,MKC  AWD,FMX,1,2,4,Auto(S6),19,26,22,TC,SA,6,A,G,Small SUV 4WD,0,5,5,5
2015,Ford Motor Company,Lincoln,MKC  AWD,FMX,2,2.3,4,Auto(S6),18,26,21,TC,SA,6,A,G,Small SUV 4WD,0,5,5,5
2015,Ford Motor Company,Lincoln,MKX AWD,FMX,129,3.7,6,Auto(S6),17,23,19,NA,SA,6,A,G,Small SUV 4WD,0,4,4,5
2015,MAZDA,MAZDA,CX-5 4WD,TKX,6,2,4,Auto(S6),25,31,28,NA,SA,6,4,G,Small SUV 4WD,0,7,7,5
2015,MAZDA,MAZDA,CX-5 4WD,TKX,8,2.5,4,Auto(S6),24,30,26,NA,SA,6,4,G,Small SUV 4WD,0,6,6,5
2015,MAZDA,MAZDA,CX-9 4WD,TKX,23,3.7,6,Auto(S6),16,22,18,NA,SA,6,4,G,Small SUV 4WD,0,4,4,5
2015,Mercedes-Benz,Mercedes-Benz,GLA 250 4MATIC,MBX,505,2,4,Auto(AM7),24,32,27,TC,AM,7,4,GPR,Small SUV 4WD,0,7,7,5
2015,Mercedes-Benz,Mercedes-Benz,GLA 250 4MATIC,MBX,35,2,4,Auto(AM7),24,32,27,TC,AM,7,4,GPR,Small SUV 4WD,0,7,7,5
2015,Mercedes-Benz,Mercedes-Benz,GLK 250 BLUETEC 4MATIC,MBX,803,2.1,4,Auto(A7),24,33,28,TC,A,7,4,DU,Small SUV 4WD,0,7,6,5
2015,Mercedes-Benz,Mercedes-Benz,GLK 350 4MATIC,MBX,84,3.5,6,Auto(A7),18,24,20,NA,A,7,4,GPR,Small SUV 4WD,0,5,5,6
2015,Mercedes-Benz,Mercedes-Benz,GLK 350 4MATIC,MBX,804,3.5,6,Auto(A7),18,25,21,NA,A,7,4,GPR,Small SUV 4WD,0,5,5,5
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER 4WD,MTX,212,2.4,4,Auto(AV-S6),24,29,26,NA,SCV,6,4,G,Small SUV 4WD,0,6,6,5
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER 4WD,MTX,214,3,6,Auto(S6),20,28,23,NA,SA,6,4,GP,Small SUV 4WD,0,5,5,5
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER SPORT 4WD,MTX,224,2,4,Auto(AV-S6),24,30,27,NA,SCV,6,4,G,Small SUV 4WD,0,7,7,5
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER SPORT 4WD,MTX,226,2.4,4,Auto(AV-S6),23,26,24,NA,SCV,6,4,G,Small SUV 4WD,0,6,6,5
2015,Nissan,NISSAN,PATHFINDER 4WD,NSX,592,3.5,6,Auto(AV),19,26,22,NA,CVT,1,4,G,Small SUV 4WD,0,5,5,5
2015,Nissan,NISSAN,PATHFINDER 4WD PLATINUM,NSX,593,3.5,6,Auto(AV),19,26,21,NA,CVT,1,4,G,Small SUV 4WD,0,5,5,5
2015,Nissan,NISSAN,ROGUE AWD,NSX,82,2.5,4,Auto(AV),25,32,28,NA,CVT,1,A,G,Small SUV 4WD,0,7,7,5
2015,Nissan,NISSAN,ROGUE SELECT AWD,NSX,88,2.5,4,Auto(AV),22,27,24,NA,CVT,1,A,G,Small SUV 4WD,0,6,6,5
2015,Nissan,NISSAN,XTERRA 4WD,NSX,185,4,6,Auto(A5),15,20,17,NA,A,5,4,G,Small SUV 4WD,0,4,4,5
2015,Nissan,NISSAN,XTERRA 4WD,NSX,186,4,6,Manual(M6),15,20,17,NA,M,6,4,G,Small SUV 4WD,0,4,4,5
2015,Porsche,Porsche,Macan S,PRX,311,3,6,Auto(AM-S7),17,23,19,TC,AMS,7,A,GP,Small SUV 4WD,0,4,4,5
2015,Porsche,Porsche,Macan Turbo,PRX,321,3.6,6,Auto(AM-S7),17,23,19,TC,AMS,7,A,GP,Small SUV 4WD,0,4,4,5
2015,Subaru,Subaru,FORESTER,FJX,20,2,4,Auto(AV-S8),23,28,25,TC,SCV,8,A,GP,Small SUV 4WD,0,6,6,5
2015,Subaru,Subaru,FORESTER,FJX,18,2.5,4,Auto(AV),24,32,27,NA,CVT,1,A,G,Small SUV 4WD,0,7,7,6
2015,Subaru,Subaru,FORESTER,FJX,16,2.5,4,Manual(M6),22,29,25,NA,M,6,A,G,Small SUV 4WD,0,6,6,6
2015,Subaru,Subaru,OUTBACK,FJX,19,2.5,4,Auto(AV-S6),25,33,28,NA,SCV,6,A,G,Small SUV 4WD,0,7,7,6
2015,Subaru,Subaru,OUTBACK,FJX,21,3.6,6,Auto(AV-S6),20,27,22,NA,SCV,6,A,G,Small SUV 4WD,0,5,5,5
2015,Subaru,Subaru,XV CROSSTREK,FJX,15,2,4,Auto(AV-S6),26,34,29,NA,SCV,6,A,G,Small SUV 4WD,0,7,7,6
2015,Subaru,Subaru,XV CROSSTREK,FJX,14,2,4,Manual(M5),23,31,26,NA,M,5,A,G,Small SUV 4WD,0,6,6,6
2015,Subaru,Subaru,XV CROSSTREK HYBRID,FJX,23,2,4,Auto(AV-S6),30,34,31,NA,SCV,6,A,G,Small SUV 4WD,0,8,8,7
2015,Toyota,TOYOTA,RAV4 AWD,TYX,102,2.5,4,Auto(S6),22,29,25,NA,SA,6,A,G,Small SUV 4WD,0,6,6,5
2015,Toyota,TOYOTA,RAV4 Limited AWD,TYX,103,2.5,4,Auto(S6),22,29,25,NA,SA,6,A,G,Small SUV 4WD,0,6,6,5
2015,Toyota,TOYOTA,VENZA 4WD,TYX,12,2.7,4,Auto(S6),20,26,22,NA,SA,6,A,G,Small SUV 4WD,0,5,5,5
2015,Toyota,TOYOTA,VENZA 4WD,TYX,21,3.5,6,Auto(S6),18,25,21,NA,SA,6,A,G,Small SUV 4WD,0,5,5,5
2015,Volkswagen Group of,Volkswagen,Tiguan 4Motion,VGA,38,2,4,Auto(S6),20,26,23,TC,SA,6,A,GP,Small SUV 4WD,0,5,5,5
2015,Volvo,"Volvo Cars of North America, LLC",V60 CC AWD,VVX,97,2.5,5,Auto(S6),20,28,23,TC,SA,6,A,G,Small SUV 4WD,0,5,5,5
2015,Volvo,"Volvo Cars of North America, LLC",XC60 AWD,VVX,94,2.5,5,Auto(S6),18,25,21,TC,SA,6,A,G,Small SUV 4WD,0,5,5,5
2015,Volvo,"Volvo Cars of North America, LLC",XC60 AWD,VVX,22,3,6,Auto(S6),17,24,20,TC,SA,6,A,G,Small SUV 4WD,0,5,5,5
2015,Volvo,"Volvo Cars of North America, LLC",XC60 AWD,VVX,43,3.2,6,Auto(S6),18,25,20,NA,SA,6,A,G,Small SUV 4WD,0,5,5,5
2015,Volvo,"Volvo Cars of North America, LLC",XC70 AWD,VVX,21,3,6,Auto(S6),17,24,20,TC,SA,6,A,G,Small SUV 4WD,0,5,5,5
2015,Volvo,"Volvo Cars of North America, LLC",XC70 AWD,VVX,42,3.2,6,Auto(S6),18,25,21,NA,SA,6,A,G,Small SUV 4WD,0,5,5,5
2015,BMW,BMW,X5 sDrive35i,BMX,574,3,6,Auto(S8),19,27,22,TC,SA,8,R,GP,Standard SUV 2WD,0,5,5,5
2015,BMW,BMW,X6 sDrive35i,BMX,674,3,6,Auto(S8),19,27,22,TC,SA,8,R,GP,Standard SUV 2WD,0,5,5,5
2015,General Motors,Buick,ENCLAVE FWD,GMX,582,3.6,6,Auto(A6),17,24,19,NA,A,6,F,G,Standard SUV 2WD,0,4,4,6
2015,General Motors,Cadillac,ESCALADE 2WD,GMX,505,6.2,8,Auto(A6),15,21,17,NA,A,6,R,G,Standard SUV 2WD,0,4,4,6
2015,General Motors,Cadillac,ESCALADE 2WD,GMX,696,6.2,8,Auto(A8),15,22,17,NA,A,8,R,G,Standard SUV 2WD,0,4,4,6
2015,General Motors,Cadillac,ESCALADE ESV 2WD,GMX,506,6.2,8,Auto(A6),15,21,17,NA,A,6,R,G,Standard SUV 2WD,0,4,4,6
2015,General Motors,Cadillac,ESCALADE ESV 2WD,GMX,697,6.2,8,Auto(A8),15,22,17,NA,A,8,R,G,Standard SUV 2WD,0,4,4,6
2015,General Motors,Cadillac,SRX,GMX,14,3.6,6,Auto(S6),17,24,19,NA,SA,6,F,G,Standard SUV 2WD,0,4,4,6
2015,General Motors,Chevrolet,C1500 SUBURBAN 2WD,GMX,510,5.3,8,Auto(A6),16,23,18,NA,A,6,R,G,Standard SUV 2WD,0,4,4,6
2015,General Motors,Chevrolet,C1500 SUBURBAN 2WD,GMX,567,5.3,8,Auto(A6),16,23,18,NA,A,6,R,G,Standard SUV 2WD,0,4,4,6
2015,General Motors,Chevrolet,C1500 TAHOE 2WD,GMX,509,5.3,8,Auto(A6),16,23,18,NA,A,6,R,G,Standard SUV 2WD,0,4,4,6
2015,General Motors,Chevrolet,C1500 TAHOE 2WD,GMX,566,5.3,8,Auto(A6),16,23,18,NA,A,6,R,G,Standard SUV 2WD,0,4,4,6
2015,General Motors,Chevrolet,TRAVERSE FWD,GMX,583,3.6,6,Auto(A6),17,24,19,NA,A,6,F,G,Standard SUV 2WD,0,4,4,6
2015,FCA US LLC,Dodge,Durango RWD,CRX,303,3.6,6,Auto(A8),18,25,20,NA,A,8,R,G,Standard SUV 2WD,0,5,5,6
2015,FCA US LLC,Dodge,Durango RWD,CRX,769,5.7,8,Auto(A8),14,23,17,NA,A,8,R,GM,Standard SUV 2WD,0,4,4,6
2015,Ford Motor Company,Ford,Expedition 2WD,FMX,59,3.5,6,Auto(S6),16,22,18,TC,SA,6,R,G,Standard SUV 2WD,0,4,4,5
2015,Ford Motor Company,Ford,Expedition EL 2WD,FMX,252,3.5,6,Auto(S6),15,21,17,TC,SA,6,R,G,Standard SUV 2WD,0,4,4,5
2015,Ford Motor Company,Ford,EXPLORER FFV 2WD,FMX,159,3.5,6,Auto(S6),17,24,20,NA,SA,6,F,G,Standard SUV 2WD,0,5,5,5
2015,Ford Motor Company,Ford,EXPLORER FWD,FMX,156,2,4,Auto(A6),20,28,23,TC,A,6,F,G,Standard SUV 2WD,0,5,5,5
2015,Ford Motor Company,Ford,EXPLORER FWD,FMX,161,3.5,6,Auto(S6),17,24,20,NA,SA,6,F,G,Standard SUV 2WD,0,5,5,5
2015,Ford Motor Company,Ford,Flex FWD,FMX,184,3.5,6,Auto(S6),18,25,20,NA,SA,6,F,G,Standard SUV 2WD,0,5,5,5
2015,General Motors,GMC,ACADIA FWD,GMX,584,3.6,6,Auto(A6),17,24,19,NA,A,6,F,G,Standard SUV 2WD,0,4,4,6
2015,General Motors,GMC,C1500 YUKON 2WD,GMX,512,5.3,8,Auto(A6),16,23,18,NA,A,6,R,G,Standard SUV 2WD,0,4,4,6
2015,General Motors,GMC,C1500 YUKON 2WD,GMX,570,5.3,8,Auto(A6),16,23,18,NA,A,6,R,G,Standard SUV 2WD,0,4,4,6
2015,General Motors,GMC,C1500 YUKON 2WD,GMX,507,6.2,8,Auto(A6),15,21,17,NA,A,6,R,G,Standard SUV 2WD,0,4,4,6
2015,General Motors,GMC,C1500 YUKON 2WD,GMX,699,6.2,8,Auto(A8),15,22,17,NA,A,8,R,G,Standard SUV 2WD,0,4,4,6
2015,General Motors,GMC,C1500 YUKON XL 2WD,GMX,513,5.3,8,Auto(A6),16,23,18,NA,A,6,R,G,Standard SUV 2WD,0,4,4,6
2015,General Motors,GMC,C1500 YUKON XL 2WD,GMX,571,5.3,8,Auto(A6),16,23,18,NA,A,6,R,G,Standard SUV 2WD,0,4,4,6
2015,General Motors,GMC,C1500 YUKON XL 2WD,GMX,508,6.2,8,Auto(A6),15,21,17,NA,A,6,R,G,Standard SUV 2WD,0,4,4,6
2015,General Motors,GMC,C1500 YUKON XL 2WD,GMX,700,6.2,8,Auto(A8),15,22,17,NA,A,8,R,G,Standard SUV 2WD,0,4,4,6
2015,Nissan,INFINITI,QX60 HYBRID FWD,NSX,691,2.5,4,Auto(AV-S7),26,28,26,SC,SCV,7,F,G,Standard SUV 2WD,0,6,6,5
2015,Nissan,INFINITI,QX80 2WD,NSX,381,5.6,8,Auto(S7),14,20,16,NA,SA,7,R,GP,Standard SUV 2WD,0,3,3,5
2015,FCA US LLC,Jeep,Grand Cherokee 4X2,CRX,402,3.6,6,Auto(A8),17,25,20,NA,A,8,R,G,Standard SUV 2WD,0,5,5,6
2015,FCA US LLC,Jeep,Grand Cherokee 4X2,CRX,786,5.7,8,Auto(A8),14,22,17,NA,A,8,R,GM,Standard SUV 2WD,0,4,4,6
2015,Ford Motor Company,Lincoln,MKT FWD,FMX,238,3.7,6,Auto(S6),17,25,20,NA,SA,6,F,G,Standard SUV 2WD,0,5,5,5
2015,Ford Motor Company,Lincoln,Navigator 2WD,FMX,65,3.5,6,Auto(S6),16,22,18,TC,SA,6,R,G,Standard SUV 2WD,0,4,4,5
2015,Ford Motor Company,Lincoln,Navigator L 2WD,FMX,253,3.5,6,Auto(S6),15,20,17,TC,SA,6,R,G,Standard SUV 2WD,0,4,4,5
2015,Mercedes-Benz,Mercedes-Benz,ML 350,MBX,401,3.5,6,Auto(A7),18,24,20,NA,A,7,R,GPR,Standard SUV 2WD,0,5,5,5
2015,Nissan,NISSAN,ARMADA 2WD,NSX,291,5.6,8,Auto(A5),12,19,15,NA,A,5,R,G,Standard SUV 2WD,0,3,3,5
2015,Nissan,NISSAN,ARMADA 2WD,NSX,282,5.6,8,Auto(A5),13,19,15,NA,A,5,R,G,Standard SUV 2WD,0,3,3,5
2015,Nissan,NISSAN,PATHFINDER Hybrid 2WD,NSX,693,2.5,4,Auto(AV),25,28,26,SC,CVT,1,F,G,Standard SUV 2WD,0,6,6,5
2015,Toyota,TOYOTA,4RUNNER 2WD,TYX,104,4,6,Auto(S5),17,22,19,NA,SA,5,R,G,Standard SUV 2WD,0,4,4,5
2015,Toyota,TOYOTA,SEQUOIA 2WD,TYX,138,5.7,8,Auto(S6),13,17,15,NA,SA,6,R,G,Standard SUV 2WD,0,3,3,5
2015,Volkswagen Group of,Audi,Q7,VGA,51,3,6,Auto(S8),16,22,18,SC,SA,8,A,GP,Standard SUV 4WD,0,4,4,5
2015,BMW,BMW,X5 M,BMX,590,4.4,8,Auto(S8),14,19,16,TC,SA,8,A,GP,Standard SUV 4WD,0,3,3,5
2015,BMW,BMW,X5 xDrive 35d,BMX,570,3,6,Auto(S8),24,31,27,TC,SA,8,A,DU,Standard SUV 4WD,0,7,5,5
2015,BMW,BMW,X5 xDrive35i,BMX,571,3,6,Auto(S8),18,27,21,TC,SA,8,A,GP,Standard SUV 4WD,0,5,5,5
2015,BMW,BMW,X5 xDrive50i,BMX,572,4.4,8,Auto(S8),15,22,17,TC,SA,8,A,GP,Standard SUV 4WD,0,4,4,5
2015,BMW,BMW,X6 M,BMX,690,4.4,8,Auto(S8),14,19,16,TC,SA,8,A,GP,Standard SUV 4WD,0,3,3,5
2015,BMW,BMW,X6 xDrive35i,BMX,671,3,6,Auto(S8),18,27,21,TC,SA,8,A,GP,Standard SUV 4WD,0,5,5,5
2015,BMW,BMW,X6 xDrive50i,BMX,672,4.4,8,Auto(S8),15,22,17,TC,SA,8,A,GP,Standard SUV 4WD,0,4,4,5
2015,General Motors,Buick,ENCLAVE AWD,GMX,585,3.6,6,Auto(A6),16,22,18,NA,A,6,A,G,Standard SUV 4WD,0,4,4,6
2015,General Motors,Cadillac,ESCALADE 4WD,GMX,501,6.2,8,Auto(A6),14,21,16,NA,A,6,4,G,Standard SUV 4WD,0,3,3,6
2015,General Motors,Cadillac,ESCALADE 4WD,GMX,645,6.2,8,Auto(A8),15,21,17,NA,A,8,4,G,Standard SUV 4WD,0,4,4,6
2015,General Motors,Cadillac,ESCALADE ESV 4WD,GMX,502,6.2,8,Auto(A6),14,20,16,NA,A,6,4,G,Standard SUV 4WD,0,3,3,6
2015,General Motors,Cadillac,ESCALADE ESV 4WD,GMX,646,6.2,8,Auto(A8),14,20,16,NA,A,8,4,G,Standard SUV 4WD,0,3,3,6
2015,General Motors,Cadillac,SRX AWD,GMX,151,3.6,6,Auto(S6),16,23,18,NA,SA,6,A,G,Standard SUV 4WD,0,4,4,6
2015,General Motors,Chevrolet,K15 SILVERADO 4WD CAB CHASSIS,GMX,614,4.3,6,Auto(A6),16,20,18,NA,A,6,4,G,Standard SUV 4WD,0,4,4,6
2015,General Motors,Chevrolet,K15 SILVERADO 4WD CAB CHASSIS,GMX,577,5.3,8,Auto(A6),15,19,17,NA,A,6,4,G,Standard SUV 4WD,0,4,4,6
2015,General Motors,Chevrolet,K15 SILVERADO 4WD CAB CHASSIS,GMX,519,5.3,8,Auto(A6),15,19,17,NA,A,6,4,G,Standard SUV 4WD,0,4,4,6
2015,General Motors,Chevrolet,K1500 SUBURBAN 4WD,GMX,518,5.3,8,Auto(A6),15,22,18,NA,A,6,4,G,Standard SUV 4WD,0,4,4,6
2015,General Motors,Chevrolet,K1500 SUBURBAN 4WD,GMX,575,5.3,8,Auto(A6),15,22,18,NA,A,6,4,G,Standard SUV 4WD,0,4,4,6
2015,General Motors,Chevrolet,K1500 TAHOE 4WD,GMX,517,5.3,8,Auto(A6),16,22,18,NA,A,6,4,G,Standard SUV 4WD,0,4,4,6
2015,General Motors,Chevrolet,K1500 TAHOE 4WD,GMX,574,5.3,8,Auto(A6),16,22,18,NA,A,6,4,G,Standard SUV 4WD,0,4,4,6
2015,General Motors,Chevrolet,TRAVERSE AWD,GMX,586,3.6,6,Auto(A6),16,23,19,NA,A,6,A,G,Standard SUV 4WD,0,4,4,6
2015,FCA US LLC,Dodge,Durango AWD,CRX,304,3.6,6,Auto(A8),17,24,19,NA,A,8,4,G,Standard SUV 4WD,0,4,4,6
2015,FCA US LLC,Dodge,Durango AWD,CRX,770,5.7,8,Auto(A8),14,22,16,NA,A,8,A,GM,Standard SUV 4WD,0,3,3,6
2015,Ford Motor Company,Ford,Expedition 4WD,FMX,62,3.5,6,Auto(S6),15,20,17,TC,SA,6,P,G,Standard SUV 4WD,0,4,4,5
2015,Ford Motor Company,Ford,Expedition EL 4WD,FMX,255,3.5,6,Auto(S6),14,20,16,TC,SA,6,P,G,Standard SUV 4WD,0,3,3,5
2015,Ford Motor Company,Ford,EXPLORER AWD,FMX,245,3.5,6,Auto(S6),16,22,18,TC,SA,6,A,G,Standard SUV 4WD,0,4,4,5
